"Timestamp","group","participant","task","logName","id","action","operation","attributeId","attributeName","collectionId","collectionName","contextId","contextName"
"","Group1","Participant3",1,"CodapData",0,"null","null",0,"null",0,"null",0,"null"
"54.571","Group1","Participant3",0,"CodapData",1,"notify","toggle minimize component",0,"null",0,"null",0,"null"
"61.048","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"66.604","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"67.737","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"68.561","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"71.990","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"75.258","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"78.140","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"79.272","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"80.198","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"82.152","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"84.107","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"124.955","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"125.987","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"130.144","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"188.132","Group1","Participant3",0,"CodapData",1,"notify","moveCases",0,"null",0,"null",0,"null"
"194.655","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"204.610","Group1","Participant3",0,"CodapData",1,"notify","resize column",0,"null",0,"null",0,"null"
"205.891","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"207.077","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"208.021","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"217.721","Group1","Participant3",0,"CodapData",1,"notify","moveCases",0,"null",0,"null",0,"null"
"219.413","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"227.920","Group1","Participant3",0,"CodapData",1,"notify","create",0,"null",0,"null",0,"null"
"231.528","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"233.797","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"235.752","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"239.766","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"244.021","Group1","Participant3",0,"CodapData",1,"notify","dragstart",5,"PID",4,"cases",3,"vancouverHousing"
"245.310","Group1","Participant3",0,"CodapData",1,"notify","createCollection",0,"null",0,"null",0,"null"
"248.442","Group1","Participant3",0,"CodapData",1,"notify","dragstart",7,"Longitude",4,"cases",3,"vancouverHousing"
"250.198","Group1","Participant3",0,"CodapData",1,"notify","dragend",7,"Longitude",4,"cases",3,"vancouverHousing"
"251.299","Group1","Participant3",0,"CodapData",1,"notify","dragstart",5,"PID",1707,"PIDS",3,"vancouverHousing"
"252.177","Group1","Participant3",0,"CodapData",1,"notify","moveAttribute",0,"null",0,"null",0,"null"
"254.654","Group1","Participant3",0,"CodapData",1,"notify","dragstart",10,"Size",4,"cases",3,"vancouverHousing"
"255.977","Group1","Participant3",0,"CodapData",1,"notify","createCollection",0,"null",0,"null",0,"null"
"261.543","Group1","Participant3",0,"CodapData",1,"notify","dragstart",10,"Size",3187,"Sizes",3,"vancouverHousing"
"263.289","Group1","Participant3",0,"CodapData",1,"notify","moveAttribute",0,"null",0,"null",0,"null"
"269.307","Group1","Participant3",0,"CodapData",1,"notify","dragstart",9,"Price",4,"cases",3,"vancouverHousing"
"272.082","Group1","Participant3",0,"CodapData",1,"notify","dragend",9,"Price",4,"cases",3,"vancouverHousing"
"275.790","Group1","Participant3",0,"CodapData",1,"notify","toggle show as BinnedPlot",0,"null",0,"null",0,"null"
"279.185","Group1","Participant3",0,"CodapData",1,"notify","toggle between histogram and dots",0,"null",0,"null",0,"null"
"281.664","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"291.440","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"302.042","Group1","Participant3",0,"CodapData",1,"notify","deleteCases",0,"null",0,"null",0,"null"
"309.554","Group1","Participant3",0,"CodapData",1,"notify","createCases",0,"null",0,"null",0,"null"
"313.364","Group1","Participant3",0,"CodapData",1,"notify","deleteCases",0,"null",0,"null",0,"null"
"318.716","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"320.695","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"334.067","Group1","Participant3",0,"CodapData",1,"notify","deleteCases",0,"null",0,"null",0,"null"
"337.878","Group1","Participant3",0,"CodapData",1,"notify","create",0,"null",0,"null",0,"null"
"340.764","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"343.547","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"356.412","Group1","Participant3",0,"CodapData",1,"notify","resize column",0,"null",0,"null",0,"null"
"369.584","Group1","Participant3",0,"CodapData",1,"notify","dragstart",9,"Price",4,"cases",3,"vancouverHousing"
"370.926","Group1","Participant3",0,"CodapData",1,"notify","dragend",9,"Price",4,"cases",3,"vancouverHousing"
"374.224","Group1","Participant3",0,"CodapData",1,"notify","toggle show as BinnedPlot",0,"null",0,"null",0,"null"
"379.480","Group1","Participant3",0,"CodapData",1,"notify","toggle between histogram and dots",0,"null",0,"null",0,"null"
"386.587","Group1","Participant3",0,"CodapData",1,"notify","dragend",10,"Size",4,"cases",3,"vancouverHousing"
"387.103","Group1","Participant3",0,"CodapData",1,"notify","dragend",10,"Size",4,"cases",3,"vancouverHousing"
"407.697","Group1","Participant3",0,"CodapData",1,"notify","dragstart",14,"Land-Value",4,"cases",3,"vancouverHousing"
"408.832","Group1","Participant3",0,"CodapData",1,"notify","dragend",14,"Land-Value",4,"cases",3,"vancouverHousing"
"425.206","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"426.135","Group1","Participant3",0,"CodapData",1,"notify","dragstart",17,"Main-View",4,"cases",3,"vancouverHousing"
"427.374","Group1","Participant3",0,"CodapData",1,"notify","dragend",17,"Main-View",4,"cases",3,"vancouverHousing"
"464.231","Group1","Participant3",0,"CodapData",1,"notify","dragstart",11,"Year-Built",4,"cases",3,"vancouverHousing"
"466.021","Group1","Participant3",0,"CodapData",1,"notify","dragend",11,"Year-Built",4,"cases",3,"vancouverHousing"
"490.237","Group1","Participant3",0,"CodapData",1,"notify","dragstart",13,"Renovation-Value",4,"cases",3,"vancouverHousing"
"491.709","Group1","Participant3",0,"CodapData",1,"notify","dragend",13,"Renovation-Value",4,"cases",3,"vancouverHousing"
"498.466","Group1","Participant3",0,"CodapData",1,"notify","resize column",0,"null",0,"null",0,"null"
"515.655","Group1","Participant3",0,"CodapData",1,"notify","resize column",0,"null",0,"null",0,"null"
"528.898","Group1","Participant3",0,"CodapData",1,"notify","dragstart",14,"Land-Value",4,"cases",3,"vancouverHousing"
"530.289","Group1","Participant3",0,"CodapData",1,"notify","dragend",14,"Land-Value",4,"cases",3,"vancouverHousing"
"533.466","Group1","Participant3",0,"CodapData",1,"notify","dragstart",13,"Renovation-Value",4,"cases",3,"vancouverHousing"
"534.322","Group1","Participant3",0,"CodapData",1,"notify","dragend",13,"Renovation-Value",4,"cases",3,"vancouverHousing"
"562.188","Group1","Participant3",0,"CodapData",1,"notify","dragstart",11,"Year-Built",4,"cases",3,"vancouverHousing"
"563.589","Group1","Participant3",0,"CodapData",1,"notify","dragend",11,"Year-Built",4,"cases",3,"vancouverHousing"
"567.790","Group1","Participant3",0,"CodapData",1,"notify","delete",0,"null",0,"null",0,"null"
"570.020","Group1","Participant3",0,"CodapData",1,"notify","create",0,"null",0,"null",0,"null"
"572.498","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"577.752","Group1","Participant3",0,"CodapData",1,"notify","dragstart",9,"Price",4,"cases",3,"vancouverHousing"
"580.641","Group1","Participant3",0,"CodapData",1,"notify","dragend",9,"Price",4,"cases",3,"vancouverHousing"
"582.292","Group1","Participant3",0,"CodapData",1,"notify","dragstart",11,"Year-Built",4,"cases",3,"vancouverHousing"
"583.428","Group1","Participant3",0,"CodapData",1,"notify","dragend",11,"Year-Built",4,"cases",3,"vancouverHousing"
"586.934","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"588.383","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"588.899","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"591.784","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"592.408","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"596.116","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"600.033","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"625.000","Group1","Participant3",0,"CodapData",1,"notify","dragstart",17,"Main-View",4,"cases",3,"vancouverHousing"
"626.356","Group1","Participant3",0,"CodapData",1,"notify","dragend",17,"Main-View",4,"cases",3,"vancouverHousing"
"640.463","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"644.385","Group1","Participant3",0,"CodapData",1,"notify","dragstart",13,"Renovation-Value",4,"cases",3,"vancouverHousing"
"646.552","Group1","Participant3",0,"CodapData",1,"notify","dragend",13,"Renovation-Value",4,"cases",3,"vancouverHousing"
"701.494","Group1","Participant3",0,"CodapData",1,"notify","delete",0,"null",0,"null",0,"null"
"703.661","Group1","Participant3",0,"CodapData",1,"notify","delete",0,"null",0,"null",0,"null"
"716.752","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"721.290","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"739.429","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"744.965","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"746.478","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"753.533","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"754.500","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"755.478","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"756.312","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"757.589","Group1","Participant3",0,"CodapData",1,"notify","delete",0,"null",0,"null",0,"null"
"767.256","Group1","Participant3",0,"CodapData",1,"notify","create game controller",0,"null",0,"null",0,"null"
"770.677","Group1","Participant3",0,"CodapData",1,"notify","create",0,"null",0,"null",0,"null"
"771.356","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"773.689","Group1","Participant3",0,"CodapData",1,"notify","delete",0,"null",0,"null",0,"null"
"778.722","Group1","Participant3",0,"CodapData",1,"notify","delete",0,"null",0,"null",0,"null"
"781.589","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"785.400","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"824.475","Group1","Participant3",0,"CodapData",1,"notify","toggle minimize component",0,"null",0,"null",0,"null"
"829.120","Group1","Participant3",0,"CodapData",1,"notify","create",0,"null",0,"null",0,"null"
"829.637","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"915.356","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"917.625","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"919.791","Group1","Participant3",0,"CodapData",1,"notify","toggle minimize component",0,"null",0,"null",0,"null"
"923.610","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"939.690","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"942.683","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"945.263","Group1","Participant3",0,"CodapData",1,"notify","resize column",0,"null",0,"null",0,"null"
"947.020","Group1","Participant3",0,"CodapData",1,"notify","resize column",0,"null",0,"null",0,"null"
"975.584","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"977.234","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"982.185","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"983.527","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"984.044","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"985.592","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"986.934","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"988.996","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"990.234","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"990.955","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"993.017","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"995.495","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"997.460","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"999.933","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"1001.894","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1004.009","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1004.635","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1005.140","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1013.871","Group1","Participant3",0,"CodapData",1,"notify","deleteCases",0,"null",0,"null",0,"null"
"1044.292","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"1046.870","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"1079.456","Group1","Participant3",0,"CodapData",1,"notify","moveCases",0,"null",0,"null",0,"null"
"1084.613","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1110.907","Group1","Participant3",0,"CodapData",1,"notify","create",0,"null",0,"null",0,"null"
"1113.394","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"1114.323","Group1","Participant3",0,"CodapData",1,"notify","dragstart",10,"Size",4,"cases",3,"vancouverHousing"
"1116.804","Group1","Participant3",0,"CodapData",1,"notify","dragend",10,"Size",4,"cases",3,"vancouverHousing"
"1122.482","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"1128.984","Group1","Participant3",0,"CodapData",1,"notify","toggle show as BinnedPlot",0,"null",0,"null",0,"null"
"1134.044","Group1","Participant3",0,"CodapData",1,"notify","toggle between histogram and dots",0,"null",0,"null",0,"null"
"1139.529","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1147.150","Group1","Participant3",0,"CodapData",1,"notify","create",0,"null",0,"null",0,"null"
"1156.652","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1158.738","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1168.447","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1170.205","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1177.542","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1180.437","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1185.694","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1186.937","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1190.978","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1199.053","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1202.764","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1213.093","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1223.533","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1226.614","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1227.681","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1229.440","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1231.105","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1241.491","Group1","Participant3",0,"CodapData",1,"notify","deleteCases",0,"null",0,"null",0,"null"
"1246.878","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1248.008","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1249.471","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1250.830","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1251.445","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1258.141","Group1","Participant3",0,"CodapData",1,"notify","dragstart",15,"Neighbourhood",4,"cases",3,"vancouverHousing"
"1260.627","Group1","Participant3",0,"CodapData",1,"notify","dragend",15,"Neighbourhood",4,"cases",3,"vancouverHousing"
"1266.302","Group1","Participant3",0,"CodapData",1,"notify","dragstart",9,"Price",4,"cases",3,"vancouverHousing"
"1267.957","Group1","Participant3",0,"CodapData",1,"notify","dragend",9,"Price",4,"cases",3,"vancouverHousing"
"1278.081","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1288.099","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1291.448","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1303.809","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1309.224","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1318.182","Group1","Participant3",0,"CodapData",1,"notify","deleteCases",0,"null",0,"null",0,"null"
"1337.906","Group1","Participant3",0,"CodapData",1,"notify","toggle show as DotPlot",0,"null",0,"null",0,"null"
"1347.192","Group1","Participant3",0,"CodapData",1,"notify","change axis bounds",0,"null",0,"null",0,"null"
"1348.328","Group1","Participant3",0,"CodapData",1,"notify","change axis bounds",0,"null",0,"null",0,"null"
"1352.463","Group1","Participant3",0,"CodapData",1,"notify","updateCases",0,"null",0,"null",0,"null"
"1353.189","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1353.707","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1355.570","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1359.532","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1364.981","Group1","Participant3",0,"CodapData",1,"notify","hideUnselected",0,"null",0,"null",0,"null"
"1367.257","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1422.342","Group1","Participant3",0,"CodapData",1,"notify","deleteCases",0,"null",0,"null",0,"null"
"1424.722","Group1","Participant3",0,"CodapData",1,"notify","delete",0,"null",0,"null",0,"null"
"1425.756","Group1","Participant3",0,"CodapData",1,"notify","delete",0,"null",0,"null",0,"null"
"1429.065","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1435.913","Group1","Participant3",0,"CodapData",1,"notify","change map coordinates",0,"null",0,"null",0,"null"
"1443.560","Group1","Participant3",0,"CodapData",1,"notify","moveCases",0,"null",0,"null",0,"null"
"1452.964","Group1","Participant3",0,"CodapData",1,"notify","create",0,"null",0,"null",0,"null"
"1455.345","Group1","Participant3",0,"CodapData",1,"notify","dragstart",9,"Price",4,"cases",3,"vancouverHousing"
"1457.213","Group1","Participant3",0,"CodapData",1,"notify","dragend",9,"Price",4,"cases",3,"vancouverHousing"
"1465.375","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"1467.858","Group1","Participant3",0,"CodapData",1,"notify","toggle show as BinnedPlot",0,"null",0,"null",0,"null"
"1472.714","Group1","Participant3",0,"CodapData",1,"notify","toggle between histogram and dots",0,"null",0,"null",0,"null"
"1475.786","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1481.913","Group1","Participant3",0,"CodapData",1,"notify","change axis bounds",0,"null",0,"null",0,"null"
"1483.234","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1489.261","Group1","Participant3",0,"CodapData",1,"notify","deleteCases",0,"null",0,"null",0,"null"
"1497.333","Group1","Participant3",0,"CodapData",1,"notify","toggle show as DotPlot",0,"null",0,"null",0,"null"
"1512.008","Group1","Participant3",0,"CodapData",1,"notify","dragstart",17,"Main-View",4,"cases",3,"vancouverHousing"
"1513.353","Group1","Participant3",0,"CodapData",1,"notify","moveAttribute",0,"null",0,"null",0,"null"
"1513.975","Group1","Participant3",0,"CodapData",1,"notify","dragstart",15,"Neighbourhood",4,"cases",3,"vancouverHousing"
"1515.426","Group1","Participant3",0,"CodapData",1,"notify","dragend",15,"Neighbourhood",4,"cases",3,"vancouverHousing"
"1522.254","Group1","Participant3",0,"CodapData",1,"notify","toggle show as BinnedPlot",0,"null",0,"null",0,"null"
"1529.388","Group1","Participant3",0,"CodapData",1,"notify","toggle show as DotPlot",0,"null",0,"null",0,"null"
"1538.702","Group1","Participant3",0,"CodapData",1,"notify","create",0,"null",0,"null",0,"null"
"1543.880","Group1","Participant3",0,"CodapData",1,"notify","dragstart",15,"Neighbourhood",4,"cases",3,"vancouverHousing"
"1545.333","Group1","Participant3",0,"CodapData",1,"notify","dragend",15,"Neighbourhood",4,"cases",3,"vancouverHousing"
"1546.884","Group1","Participant3",0,"CodapData",1,"notify","dragstart",9,"Price",4,"cases",3,"vancouverHousing"
"1548.545","Group1","Participant3",0,"CodapData",1,"notify","dragend",9,"Price",4,"cases",3,"vancouverHousing"
"1549.273","Group1","Participant3",0,"CodapData",1,"notify","delete",0,"null",0,"null",0,"null"
"1550.622","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"1552.486","Group1","Participant3",0,"CodapData",1,"notify","toggle show as BinnedPlot",0,"null",0,"null",0,"null"
"1556.317","Group1","Participant3",0,"CodapData",1,"notify","toggle show as DotPlot",0,"null",0,"null",0,"null"
"1562.423","Group1","Participant3",0,"CodapData",1,"notify","resize",0,"null",0,"null",0,"null"
"1565.733","Group1","Participant3",0,"CodapData",1,"notify","toggle show as BinnedPlot",0,"null",0,"null",0,"null"
"1587.561","Group1","Participant3",0,"CodapData",1,"notify","move",0,"null",0,"null",0,"null"
"1623.669","Group1","Participant3",0,"CodapData",1,"notify","delete",0,"null",0,"null",0,"null"
"1630.222","Group1","Participant3",0,"CodapData",1,"notify","dragstart",15,"Neighbourhood",4,"cases",3,"vancouverHousing"
"1631.153","Group1","Participant3",0,"CodapData",1,"notify","createCollection",0,"null",0,"null",0,"null"
"1633.755","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1642.914","Group1","Participant3",0,"CodapData",1,"notify","create",0,"null",0,"null",0,"null"
"1651.902","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1654.480","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1655.435","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1656.768","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1659.501","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1660.880","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1668.361","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1671.367","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1674.890","Group1","Participant3",0,"CodapData",1,"notify","deleteCases",0,"null",0,"null",0,"null"
"1679.553","Group1","Participant3",0,"CodapData",1,"notify","dragstart",8,"Building-Type",4,"cases",3,"vancouverHousing"
"1680.902","Group1","Participant3",0,"CodapData",1,"notify","dragend",8,"Building-Type",4,"cases",3,"vancouverHousing"
"1720.382","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1722.092","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1723.802","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1726.114","Group1","Participant3",0,"CodapData",1,"notify","resize column",0,"null",0,"null",0,"null"
"1726.680","Group1","Participant3",0,"CodapData",1,"notify","dragstart",15,"Neighbourhood",3029,"Neighbourhoods",3,"vancouverHousing"
"1728.369","Group1","Participant3",0,"CodapData",1,"notify","moveAttribute",0,"null",0,"null",0,"null"
"1734.422","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1742.335","Group1","Participant3",0,"CodapData",1,"notify","moveCases",0,"null",0,"null",0,"null"
"1744.958","Group1","Participant3",0,"CodapData",1,"notify","dragstart",9,"Price",4,"cases",3,"vancouverHousing"
"1746.436","Group1","Participant3",0,"CodapData",1,"notify","dragend",9,"Price",4,"cases",3,"vancouverHousing"
"1749.605","Group1","Participant3",0,"CodapData",1,"notify","toggle show as BinnedPlot",0,"null",0,"null",0,"null"
"1753.026","Group1","Participant3",0,"CodapData",1,"notify","toggle between histogram and dots",0,"null",0,"null",0,"null"
"1755.121","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1759.244","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1762.541","Group1","Participant3",0,"CodapData",1,"notify","selectCases",0,"null",0,"null",0,"null"
"1772.418","Group1","Participant3",0,"CodapData",1,"notify","deleteCases",0,"null",0,"null",0,"null"
